id,rri_vel_min,rri_vel_max,rri_vel_mean,rri_vel_median,rri_vel_std,rri_vel_skew,rri_vel_kurtosis,rri_acc_min,rri_acc_max,rri_acc_mean,rri_acc_median,rri_acc_std,rri_acc_skew,rri_acc_kurtosis,nni_vel_min,nni_vel_max,nni_vel_mean,nni_vel_median,nni_vel_std,nni_vel_skew,nni_vel_kurtosis,nni_acc_min,nni_acc_max,nni_acc_mean,nni_acc_median,nni_acc_std,nni_acc_skew,nni_acc_kurtosis
3048,-44,43,-0.11864406779661017,1.0,18.022098260634227,-0.14383092944989223,0.9994769117485096,-82,87,-0.3793103448275862,0.0,33.80741514541265,0.11288112772845778,1.5285028979130106,-35.0,34.0,-0.11864406779661017,0.0,12.615787517292489,-0.35991439828234184,2.2926357257235783,-60.0,65.0,-0.3793103448275862,0.0,20.806609599471113,0.00978960139813014,2.395850038273236
3049,-7,5,-0.4230769230769231,0.0,3.5572245014682657,-0.2517587264061478,-0.9168422316866986,-8,12,-0.4,-2.0,5.823801736552049,0.6677781560198212,-0.2986934824830927,-7.0,5.0,-0.4230769230769231,0.0,3.5572245014682657,-0.2517587264061478,-0.9168422316866986,-8.0,12.0,-0.4,-2.0,5.823801736552049,0.6677781560198212,-0.2986934824830927
3050,-29,19,-2.037037037037037,-3.0,13.455000447307205,-0.16514071542031114,-0.8586509839799663,-29,29,0.038461538461538464,-1.0,17.310068212992736,0.10096249654237355,-1.0534972701537613,-29.0,19.0,-2.037037037037037,-3.0,13.455000447307205,-0.16514071542031114,-0.8586509839799663,-29.0,29.0,0.038461538461538464,-1.0,17.310068212992736,0.10096249654237355,-1.0534972701537613
3051,-2,2,0.08450704225352113,0.0,0.9819292798689648,-0.0800189846352856,-0.20566747487374393,-4,4,-0.014285714285714285,0.0,1.6549693034751838,0.0036191094307484626,-0.3344989373424303,-2.0,2.0,0.08450704225352113,0.0,0.9819292798689648,-0.0800189846352856,-0.20566747487374393,-4.0,4.0,-0.014285714285714285,0.0,1.6549693034751838,0.0036191094307484626,-0.3344989373424303
3052,-196,259,1.8709677419354838,-3.0,97.49350129982471,0.6849355230336449,1.1587322509982458,-358,278,5.366666666666666,2.0,156.82023165864558,-0.3080932636563058,0.5999607418746136,-107.5,80.0,1.8709677419354838,2.0,48.93532598269126,-0.5345904431500769,0.1751375365284158,-133.0,118.0,2.65,0.0,53.90735187529525,-0.2597339188773328,1.3117052576068136
3053,-326,328,-5.117647058823529,0.0,142.9671650908615,0.08319224391478884,1.9453927908989699,-654,325,-5.875,3.0,242.49120258956475,-1.108924783760106,2.303671603477304,-79.5,79.0,-5.117647058823529,0.0,49.3648816884802,-0.16432139840733206,-0.2780707670437197,-78.0,156.5,2.03125,0.0,60.48180683753862,1.2330584946180518,2.4532161291654697
3054,-13,10,-0.07407407407407407,2.0,6.673287310820921,-0.28132448172337365,-1.0688132012748213,-20,20,-0.38461538461538464,-1.5,12.649353890462306,0.08219395276169383,-1.1470800462845263,-13.0,10.0,-0.07407407407407407,2.0,6.673287310820921,-0.28132448172337365,-1.0688132012748213,-20.0,20.0,-0.38461538461538464,-1.5,12.649353890462306,0.08219395276169383,-1.1470800462845263
3055,-5,7,0.25925925925925924,0.0,3.664723649908602,0.3586372253820629,-1.0141886029374043,-9,11,-0.23076923076923078,-2.0,5.784860878587781,0.5984473278466401,-0.6041350607604703,-5.0,7.0,0.25925925925925924,0.0,3.664723649908602,0.3586372253820629,-1.0141886029374043,-9.0,11.0,-0.23076923076923078,-2.0,5.784860878587781,0.5984473278466401,-0.6041350607604703
3056,-6,7,-0.16666666666666666,0.0,3.0,0.21027077497665758,0.15359571438002817,-8,10,0.11428571428571428,0.0,4.370835352729758,0.02586931833343287,-0.471816415183544,-6.0,7.0,-0.16666666666666666,0.0,3.0,0.21027077497665758,0.15359571438002817,-8.0,10.0,0.11428571428571428,0.0,4.370835352729758,0.02586931833343287,-0.471816415183544
3057,-227,181,-0.22727272727272727,2.0,64.29317657506552,-1.1240603893689924,10.338087673923573,-228,228,1.0476190476190477,1.0,92.2726807839006,-0.06860869942298525,3.302056123905157,-113.0,92.0,-0.22727272727272727,4.5,46.27653094190743,-0.6832781367790352,3.0011767053055634,-114.0,121.0,1.0476190476190477,0.0,49.79103954576183,-0.13905594303497082,2.4782261557837866
3058,-9,10,0.02702702702702703,0.0,4.330040328824808,0.25835615795459144,0.4316481912319543,-12,11,0.05555555555555555,1.0,5.726851263724718,-0.07978009662455425,-0.41233622900296885,-9.0,10.0,0.02702702702702703,0.0,4.330040328824808,0.25835615795459144,0.4316481912319543,-12.0,11.0,0.05555555555555555,1.0,5.726851263724718,-0.07978009662455425,-0.41233622900296885
3059,-137,76,0.4482758620689655,1.0,46.26599044569545,-0.7666745218587226,1.344268471037012,-193,137,-1.25,4.0,75.08051234064224,-0.4346672676871209,0.09368211585310071,-68.5,65.5,0.4482758620689655,12.0,41.212720129744056,-0.21618236738642613,-1.1825885177440214,-134.0,107.0,-1.25,2.0,64.99764953015182,-0.22186303210202288,-0.6963536313709335
3060,-20,37,-0.29545454545454547,-0.5,7.972567925296545,2.083801204716187,10.883131977095966,-37,38,0.16279069767441862,0.0,11.047366056598419,-0.023345667907888924,4.7125697794231005,-20.0,37.0,-0.29545454545454547,-0.5,7.972567925296545,2.083801204716187,10.883131977095966,-37.0,38.0,0.16279069767441862,0.0,11.047366056598419,-0.023345667907888924,4.7125697794231005
3061,-10,6,0.18421052631578946,0.5,3.5171799449689245,-0.6177756564214248,0.9241438148644123,-16,10,0.10810810810810811,0.0,5.189646657763169,-0.740903819420015,1.5891209764618157,-10.0,6.0,0.18421052631578946,0.5,3.5171799449689245,-0.6177756564214248,0.9241438148644123,-16.0,10.0,0.10810810810810811,0.0,5.189646657763169,-0.740903819420015,1.5891209764618157
3062,-25,14,-1.3428571428571427,-1.0,8.16716113520502,-0.46209401275098133,1.2426536960276202,-26,22,-1.0,0.5,12.294369245777318,-0.19169395093003738,-0.4036812515777579,-25.0,14.0,-1.3428571428571427,-1.0,8.16716113520502,-0.46209401275098133,1.2426536960276202,-26.0,22.0,-1.0,0.5,12.294369245777318,-0.19169395093003738,-0.4036812515777579
3063,-39,27,-0.21739130434782608,8.0,21.704537694264285,-0.32159184294519544,-1.441159673266354,-60,59,0.5,3.0,41.089623299041605,-0.10079265787419825,-1.7585394357799915,-39.0,27.0,-0.21739130434782608,8.0,21.704537694264285,-0.32159184294519544,-1.441159673266354,-60.0,59.0,0.5,3.0,41.089623299041605,-0.10079265787419825,-1.7585394357799915
3064,-91,113,-0.6052631578947368,-6.0,55.17125155891903,0.44795263008044583,-0.5305775781200905,-162,196,-4.162162162162162,-8.0,94.43413739906934,0.3511511140477622,-0.39933042544682085,-57.0,44.0,1.368421052631579,7.0,26.879280730233095,-0.5665169842968248,-0.5016472871604809,-91.0,84.0,0.05405405405405406,0.0,40.093429737403454,0.22309634178383408,0.17834742601868347
3065,-8,9,-0.16666666666666666,-1.0,5.571375941817019,0.2015077974815279,-1.2641962762695482,-17,13,-0.10344827586206896,0.0,8.186857183429543,-0.18934809070250783,-0.6808608188508654,-8.0,9.0,-0.16666666666666666,-1.0,5.571375941817019,0.2015077974815279,-1.2641962762695482,-17.0,13.0,-0.10344827586206896,0.0,8.186857183429543,-0.18934809070250783,-0.6808608188508654
3066,-124,68,-0.08,0.0,30.534024737441122,-2.4648303650766605,12.501815040132902,-132,155,0.08333333333333333,1.0,46.90500730353774,0.5719481462129995,7.209193987481246,-46.5,33.5,-0.08,0.0,18.23782699044306,-0.8679890315084932,2.434493638196912,-54.5,59.5,0.08333333333333333,1.0,19.960649694633798,0.09016223386060473,4.779837486340817
3067,-23,21,0.3888888888888889,2.0,9.13479307069648,-0.313354041895794,0.07380528662570685,-32,28,-0.2,-1.0,12.690431782391386,-0.05582306802255005,0.17179030275592622,-23.0,21.0,0.3888888888888889,2.0,9.13479307069648,-0.313354041895794,0.07380528662570685,-32.0,28.0,-0.2,-1.0,12.690431782391386,-0.05582306802255005,0.17179030275592622
3068,-47,54,0.7037037037037037,1.0,28.631363672640283,-0.24403752050130792,-0.8011782437604671,-89,98,-0.9615384615384616,-2.5,52.584774046661664,0.04458064082090671,-0.75488881937421,-47.0,54.0,0.7037037037037037,1.0,28.631363672640283,-0.24403752050130792,-0.8011782437604671,-89.0,98.0,-0.9615384615384616,-2.5,52.584774046661664,0.04458064082090671,-0.75488881937421
3069,-16,210,8.15,-1.0,47.83774660244774,4.3692784898836505,19.37075175123218,-14,216,11.157894736842104,1.0,50.075790511200495,4.223116580390461,18.171914316968866,-16.0,5.0,-2.35,-1.0,5.612720514950604,-1.0780939469990496,0.9838460541116056,-14.0,16.0,0.10526315789473684,1.0,6.999164528253872,0.007518480010740571,0.590796690983971
3070,-59,52,0.07142857142857142,-2.0,24.333985640310903,0.2941933191143637,0.5781928252417505,-104,111,-0.18518518518518517,-5.0,46.09608446331427,0.19377847427506625,0.4832141042083693,-59.0,52.0,0.07142857142857142,-2.0,24.333985640310903,0.2941933191143637,0.5781928252417505,-104.0,111.0,-0.18518518518518517,-5.0,46.09608446331427,0.19377847427506625,0.4832141042083693
3071,-7,8,1.88,2.0,4.146484454731904,-0.513559242265216,-0.4424410148695279,-10,10,-0.08333333333333333,-0.5,5.807915637986747,0.09877122056664579,-0.7926513453273416,-7.0,8.0,1.88,2.0,4.146484454731904,-0.513559242265216,-0.4424410148695279,-10.0,10.0,-0.08333333333333333,-0.5,5.807915637986747,0.09877122056664579,-0.7926513453273416
3072,-49,116,0.25806451612903225,-1.5,20.67146245738111,2.7582336161825953,15.766491387423732,-138,115,0.01639344262295082,2.0,27.581087604418776,-1.1682425038376603,15.26887278103664,-49.0,47.0,0.25806451612903225,-1.0,16.468485038739274,0.39072035969241475,1.9691111600363862,-76.0,50.0,0.01639344262295082,2.0,18.620322055287417,-1.6165679739076588,8.196787801526916
3073,-106,120,0.010869565217391304,1.5,47.72413736410156,-0.10663674219821405,-0.12242230807966559,-186,213,0.5274725274725275,5.0,83.7689070743423,-0.07453723655790018,-0.17405525794699983,-49.0,50.5,0.010869565217391304,0.0,24.589819462809583,0.0664877289247127,-0.5667306862340435,-89.0,92.0,-0.038461538461538464,0.0,33.10423191889778,-0.10737949204869666,0.6407202214392931
3074,-22,40,-0.13793103448275862,0.0,13.540215597384158,0.6410675074386922,1.425365875628383,-40,61,0.03571428571428571,-1.5,23.632184806533623,0.6295264547175715,0.3476467257913538,-22.0,40.0,-0.13793103448275862,0.0,13.540215597384158,0.6410675074386922,1.425365875628383,-40.0,61.0,0.03571428571428571,-1.5,23.632184806533623,0.6295264547175715,0.3476467257913538
3075,-84,52,-2.5,7.5,46.769953724892346,-0.7233262941218166,-0.34934339100932643,-106,104,-8.142857142857142,-10.0,81.92766844688585,0.14539074747983455,-1.6915829477365962,-52.0,52.0,-2.5,-10.0,37.6145868361882,0.3224933028060654,-1.3637466895443433,-94.0,84.0,-8.142857142857142,-10.0,67.29147685363175,0.3761162405465347,-1.2560049074320085
3076,-142,182,7.0,2.0,50.20438227884096,0.841820947910514,8.273431407514405,-191,203,-4.44,-3.0,64.54460989630867,0.042043346149899526,6.966596863233507,-40.5,86.5,7.0,2.0,31.091477932063633,1.5052321577487258,2.490712660048016,-84.5,76.5,-0.62,-1.0,27.170863683978343,-0.261729360062348,5.273715136076431
3077,-9,11,0.8113207547169812,1.0,5.7714702958524455,0.05413919495448152,-1.1350423524991635,-15,16,0.19230769230769232,0.5,8.749315853452147,0.14545257108045972,-1.0769642821074066,-9.0,11.0,0.8113207547169812,1.0,5.7714702958524455,0.05413919495448152,-1.1350423524991635,-15.0,16.0,0.19230769230769232,0.5,8.749315853452147,0.14545257108045972,-1.0769642821074066
3078,-63,87,-0.018518518518518517,0.0,23.59444349421146,1.098038396944433,5.277013934281285,-105,86,-0.32075471698113206,0.0,34.88981203782607,-0.3806230190104299,1.7669378670208524,-63.0,87.0,-0.018518518518518517,0.0,23.59444349421146,1.098038396944433,5.277013934281285,-105.0,86.0,-0.32075471698113206,0.0,34.88981203782607,-0.3806230190104299,1.7669378670208524
3079,-49,63,0.4482758620689655,0.0,21.622716571263247,0.5921003838212788,3.783822677843862,-82,63,-0.5357142857142857,5.0,34.788761640908355,-0.4016213115144538,0.23926115318010677,-49.0,63.0,0.4482758620689655,0.0,21.622716571263247,0.5921003838212788,3.783822677843862,-82.0,63.0,-0.5357142857142857,5.0,34.788761640908355,-0.4016213115144538,0.23926115318010677
3080,-11,11,0.16666666666666666,0.0,4.564354645876384,0.20855548179763217,0.7572082758620673,-13,16,-0.1724137931034483,-1.0,7.0207293349116275,0.4151287868272982,0.33010087703431923,-11.0,11.0,0.16666666666666666,0.0,4.564354645876384,0.20855548179763217,0.7572082758620673,-13.0,16.0,-0.1724137931034483,-1.0,7.0207293349116275,0.4151287868272982,0.33010087703431923
3081,-3,3,0.09615384615384616,0.0,1.375693983650282,-0.36725038725264564,-0.29253161929190163,-5,3,0.0,0.0,2.1166010488516727,-0.540035336002843,-0.5505721899729279,-3.0,3.0,0.09615384615384616,0.0,1.375693983650282,-0.36725038725264564,-0.29253161929190163,-5.0,3.0,0.0,0.0,2.1166010488516727,-0.540035336002843,-0.5505721899729279
3082,-4,5,0.5142857142857142,0.0,2.1743346321201287,0.4528656705456411,-0.022304982663730932,-7,5,0.0,0.0,2.70801280154532,-0.29183364855120725,0.21216160539007767,-4.0,5.0,0.5142857142857142,0.0,2.1743346321201287,0.4528656705456411,-0.022304982663730932,-7.0,5.0,0.0,0.0,2.70801280154532,-0.29183364855120725,0.21216160539007767
3083,-257,205,0.041666666666666664,-0.5,124.80157439317217,-0.29432045500807197,0.09245460320330467,-385,394,-0.043478260869565216,-1.0,202.7123977598154,0.21711856619558811,-0.49199804180504314,-104.0,104.5,0.041666666666666664,-0.5,72.2147938394576,0.10212641464603378,-1.1556936128935398,-205.0,208.5,-0.043478260869565216,0.0,90.79120815508993,0.4833507392276781,1.6377692371994161
3084,-19,8,-0.15789473684210525,0.0,5.149265577596498,-1.2556133125636542,3.7330815274119384,-19,19,-0.02702702702702703,0.0,8.101736735918918,-0.10808810579416453,0.39113136140093907,-19.0,8.0,-0.15789473684210525,0.0,5.149265577596498,-1.2556133125636542,3.7330815274119384,-19.0,19.0,-0.02702702702702703,0.0,8.101736735918918,-0.10808810579416453,0.39113136140093907
3085,-107,95,-3.212121212121212,-4.0,42.46892803550436,0.06842346159095754,1.4219510428353357,-198,184,-3.34375,-7.5,72.79250642707314,0.37158677446382943,2.0503632273627956,-50.0,54.0,0.030303030303030304,0.0,22.389987785398702,-0.03663887645257869,1.4060017079074467,-99.0,104.0,0.0,0.0,37.367399971702085,0.5498218831721532,2.7803320081907894
3086,-63,98,2.806451612903226,-3.0,36.26147575121446,0.97618157192991,1.2794175109869714,-95,161,-1.0,-0.5,58.740222957556504,1.0139567267935392,1.8202732437884763,-45.0,54.5,2.806451612903226,1.0,26.591564269944342,0.25354698407173437,-0.2661185417185523,-88.0,99.5,-1.0,0.0,40.70944141952398,0.3377752755018461,1.300464713717385
3087,-82,11,-2.5,1.0,17.80083046426181,-4.175051240034644,19.077175333301554,-87,13,-3.5217391304347827,-1.0,19.616480930856888,-3.7394714553184496,16.250522037750585,-13.0,11.0,0.9166666666666666,1.0,5.492419017761361,-0.6001645773005263,0.4390944866669573,-17.0,13.0,0.043478260869565216,-1.0,7.406865739234873,0.09403723878121072,0.12091553550221112
3088,-130,213,-2.03125,4.0,90.83074808888836,0.7955563255630653,0.5094687838662857,-329,317,-2.161290322580645,4.0,166.13049023266692,-0.06382280401998021,-0.07255209082710357,-62.0,54.5,1.875,6.0,37.647773356596765,-0.326239803816937,-1.1089089947397692,-112.0,67.0,-1.1612903225806452,0.0,46.89303201556606,-0.8720575003594341,0.7738144937337843
3089,-184,195,0.5925925925925926,1.0,101.8076086242535,0.496784276565211,0.03776972649149535,-379,369,0.15384615384615385,0.5,192.85781131345288,0.3561560512848105,-0.18861771282738093,-54.0,29.0,0.5925925925925926,2.0,23.78308911044416,-1.1902215180836786,0.8875552612851685,-75.5,56.0,0.15384615384615385,0.0,36.065709262613765,-0.5499491951671451,0.1865166240430094
3090,-62,85,0.24242424242424243,1.0,27.934108074885692,0.346951598820687,2.5344278657947057,-142,99,-0.15625,-1.0,48.787960819937354,-0.5004105390642141,2.087757915896876,-62.0,51.0,0.24242424242424243,2.0,21.569698512946214,-0.6257668720057068,2.271537774257299,-98.0,99.0,-0.15625,-1.0,37.10934963921035,0.20057735884718278,3.052627128793882
3091,-19,15,0.07142857142857142,0.0,8.375133261199917,-0.08363708580177513,-0.19942176826974745,-34,28,-0.5925925925925926,0.0,14.18357462608736,-0.145077588378334,-0.10563183123493669,-19.0,15.0,0.07142857142857142,0.0,8.375133261199917,-0.08363708580177513,-0.19942176826974745,-34.0,28.0,-0.5925925925925926,0.0,14.18357462608736,-0.145077588378334,-0.10563183123493669
3092,-49,57,-0.4,1.0,25.67910953804019,0.23108340700744465,-0.08902338208122273,-92,68,0.625,5.0,43.147686219390216,-0.4690681921664792,-0.6927548348568542,-49.0,57.0,-0.4,1.0,25.67910953804019,0.23108340700744465,-0.08902338208122273,-92.0,68.0,0.625,5.0,43.147686219390216,-0.4690681921664792,-0.6927548348568542
3093,-85,99,-0.3684210526315789,-6.0,41.17628980499898,0.33463849514515553,-0.33907280152978947,-181,111,1.0714285714285714,13.5,71.75586314792608,-0.46141896843895963,-0.5277426653030459,-39.0,30.0,-0.3684210526315789,0.0,16.098615267588535,-0.39634281664424476,-0.4162897678977129,-69.0,55.0,0.21428571428571427,0.0,22.944767108478953,-0.2440931490093166,1.6647975930643497
3094,-3,2,-0.16216216216216217,0.0,1.1905534080491382,-0.29614180837373194,0.40644111098906555,-4,5,-0.05555555555555555,0.0,1.9848633554183372,0.38295234287176166,0.39914016328893176,-3.0,2.0,-0.16216216216216217,0.0,1.1905534080491382,-0.29614180837373194,0.40644111098906555,-4.0,5.0,-0.05555555555555555,0.0,1.9848633554183372,0.38295234287176166,0.39914016328893176
3095,-10,16,0.07317073170731707,0.0,4.197560267002959,0.6049206641950549,5.097495126951838,-16,15,0.1,0.5,5.908707177786059,-0.03722606952687965,1.3044505478798096,-10.0,16.0,0.07317073170731707,0.0,4.197560267002959,0.6049206641950549,5.097495126951838,-16.0,15.0,0.1,0.5,5.908707177786059,-0.03722606952687965,1.3044505478798096
3096,-41,74,3.2,-1.0,19.388570516329118,1.8235132392694446,7.828849386784352,-74,35,-3.0416666666666665,-1.0,20.215102332633403,-1.9208183875034146,6.736575658180575,-41.0,74.0,3.2,-1.0,19.388570516329118,1.8235132392694446,7.828849386784352,-74.0,35.0,-3.0416666666666665,-1.0,20.215102332633403,-1.9208183875034146,6.736575658180575
3097,-240,220,2.1551724137931036,0.5,131.06363818190968,-0.2653530810302664,-0.8299711509274297,-417,448,-1.3859649122807018,-29.0,224.3826255676709,0.12819795796069047,-0.8022371217960114,-118.0,122.5,2.1551724137931036,-14.5,62.36228384577475,0.3137140210902091,-0.27069983868451875,-168.0,240.5,-1.3859649122807018,0.0,74.54936149625125,0.33880843077513517,1.7372091148001045
3098,-388,157,-5.678571428571429,4.0,118.55364579470735,-1.409659280449639,2.8755686643403306,-388,363,-6.148148148148148,47.0,184.72676364830627,-0.08300517950248919,-0.5229563756078464,-206.5,78.5,-2.0714285714285716,32.0,76.98348960626343,-1.4507584951051566,1.7716875316491825,-285.0,238.5,-2.4074074074074074,0.0,96.43461685326139,-0.564945523247804,2.968239885779032
3099,-37,23,-0.0625,1.0,10.740149275108465,-1.0921098550941906,3.8770406581478176,-37,38,-0.03225806451612903,1.0,16.52368778646329,-0.018768401054151777,0.1779687966018284,-37.0,23.0,-0.0625,1.0,10.740149275108465,-1.0921098550941906,3.8770406581478176,-37.0,38.0,-0.03225806451612903,1.0,16.52368778646329,-0.018768401054151777,0.1779687966018284
3100,-10,13,-0.038461538461538464,-0.5,5.459158659812106,0.4556545088011314,-0.19856044065767087,-11,13,0.0784313725490196,0.0,4.786828333061056,-0.025354788499478826,0.2126816819756785,-10.0,13.0,-0.038461538461538464,-0.5,5.459158659812106,0.4556545088011314,-0.19856044065767087,-11.0,13.0,0.0784313725490196,0.0,4.786828333061056,-0.025354788499478826,0.2126816819756785
3101,-2,179,8.0,0.0,37.291237089112016,4.7896992011745505,22.95900081000803,-179,4,-8.136363636363637,0.0,38.19909679129856,-4.675729559598943,21.904375915007087,-2.0,89.5,8.0,0.0,25.737750837666802,3.131122137057105,8.56719583089478,-88.5,4.0,-4.068181818181818,0.0,18.929880294533508,-4.631538763686086,21.61916823679715
3102,-9,10,0.34615384615384615,1.0,5.336233186001584,-0.1743423043566191,-1.0212105117889951,-11,13,0.0,-1.0,8.144527815247077,0.12423712766705393,-1.5156823204747991,-9.0,10.0,0.34615384615384615,1.0,5.336233186001584,-0.1743423043566191,-1.0212105117889951,-11.0,13.0,0.0,-1.0,8.144527815247077,0.12423712766705393,-1.5156823204747991
3103,-179,210,7.333333333333333,0.0,61.90439278560001,0.6876272798700992,6.889998359438445,-218,288,-8.076923076923077,0.0,92.42160919478651,0.6107179805593633,4.537305203793961,-35.0,101.0,7.333333333333333,0.0,32.20128998849388,1.9738116678499746,4.18596895631731,-105.0,76.0,-3.8846153846153846,0.0,28.362407405686742,-1.2145478873161488,8.406134225897844
3104,-37,55,-0.027777777777777776,0.0,14.450874637120686,1.5290544373836987,7.800347295099764,-92,55,-0.08571428571428572,0.0,24.70695475863786,-1.5778462185220252,6.571212235575545,-37.0,55.0,-0.027777777777777776,0.0,14.450874637120686,1.5290544373836987,7.800347295099764,-92.0,55.0,-0.08571428571428572,0.0,24.70695475863786,-1.5778462185220252,6.571212235575545
3105,-9,6,-0.75,0.0,4.5151260930746595,-0.28132860246376534,-0.695975312232401,-12,15,-0.18181818181818182,0.0,7.7436190740271025,0.27036351555925364,0.2774253968966143,-9.0,6.0,-0.75,0.0,4.5151260930746595,-0.28132860246376534,-0.695975312232401,-12.0,15.0,-0.18181818181818182,0.0,7.7436190740271025,0.27036351555925364,0.2774253968966143
3106,-26,35,0.0,0.0,5.896160265999639,1.7156146711819569,23.30053707112075,-61,34,0.058823529411764705,-0.5,10.194939266859834,-2.383397299641958,21.07400127724808,-26.0,35.0,0.0,0.0,5.896160265999639,1.7156146711819569,23.30053707112075,-61.0,34.0,0.058823529411764705,-0.5,10.194939266859834,-2.383397299641958,21.07400127724808
3107,-5,5,0.37142857142857144,1.0,2.590545187744831,-0.17771310773081328,-0.7604831404209467,-8,8,0.0,0.0,4.2569017044338855,-0.007512883212186766,-0.9409758893510247,-5.0,5.0,0.37142857142857144,1.0,2.590545187744831,-0.17771310773081328,-0.7604831404209467,-8.0,8.0,0.0,0.0,4.2569017044338855,-0.007512883212186766,-0.9409758893510247
3108,-18,30,0.5833333333333334,-0.5,9.262443367862344,0.9407406172019144,2.0531115386884737,-19,21,-0.02857142857142857,0.0,8.716062637404557,-0.11144376372609144,0.36431689621290175,-18.0,30.0,0.5833333333333334,-0.5,9.262443367862344,0.9407406172019144,2.0531115386884737,-19.0,21.0,-0.02857142857142857,0.0,8.716062637404557,-0.11144376372609144,0.36431689621290175
3109,-15,26,0.4482758620689655,0.0,8.74473803780043,1.094431701837579,2.3892284634494403,-25,26,-0.9642857142857143,-2.0,12.999949124849575,-0.009946941816393237,-0.37433708570977764,-15.0,26.0,0.4482758620689655,0.0,8.74473803780043,1.094431701837579,2.3892284634494403,-25.0,26.0,-0.9642857142857143,-2.0,12.999949124849575,-0.009946941816393237,-0.37433708570977764
3110,-21,25,0.0,0.0,6.939896408604538,0.4972684305715392,5.358785924554724,-25,25,0.35135135135135137,0.0,9.29819640879114,0.07213420514654204,2.5978440637275124,-21.0,25.0,0.0,0.0,6.939896408604538,0.4972684305715392,5.358785924554724,-25.0,25.0,0.35135135135135137,0.0,9.29819640879114,0.07213420514654204,2.5978440637275124
3111,-22,36,0.5,1.0,9.573479782791374,1.062537076399316,5.429254029342728,-53,35,0.30303030303030304,0.0,15.113083835878864,-0.8466843237926048,4.172854713700122,-22.0,36.0,0.5,1.0,9.573479782791374,1.062537076399316,5.429254029342728,-53.0,35.0,0.30303030303030304,0.0,15.113083835878864,-0.8466843237926048,4.172854713700122
3112,-55,80,0.9473684210526315,7.0,34.204407909914714,0.4333868134137969,0.07914418685755509,-104,57,-3.3333333333333335,3.0,42.89659248773524,-0.8437591622685713,0.378615358853291,-55.0,80.0,0.9473684210526315,7.0,34.204407909914714,0.4333868134137969,0.07914418685755509,-104.0,57.0,-3.3333333333333335,3.0,42.89659248773524,-0.8437591622685713,0.378615358853291
3113,-5,4,-0.2,-1.0,2.554031503931955,0.07931849164840883,-1.1746218591228055,-7,7,0.05128205128205128,1.0,4.141883108141932,-0.021977199895002894,-1.3101218516047333,-5.0,4.0,-0.2,-1.0,2.554031503931955,0.07931849164840883,-1.1746218591228055,-7.0,7.0,0.05128205128205128,1.0,4.141883108141932,-0.021977199895002894,-1.3101218516047333
3114,-9,8,0.3235294117647059,1.0,4.353477107250152,-0.5210166797144308,-0.23230571754345108,-11,13,0.09090909090909091,0.0,6.281737599798902,0.08945919236048046,-0.6180044974204613,-9.0,8.0,0.3235294117647059,1.0,4.353477107250152,-0.5210166797144308,-0.23230571754345108,-11.0,13.0,0.09090909090909091,0.0,6.281737599798902,0.08945919236048046,-0.6180044974204613
3115,-79,107,2.5128205128205128,-1.0,40.62270028786199,0.547794127037097,0.19360696249028697,-118,139,-0.23684210526315788,-6.5,67.61154315748576,0.16610601504690153,-0.578496441191791,-46.0,53.5,2.5128205128205128,7.0,27.573940591255624,0.0667427687169053,-0.8553176738331607,-79.5,85.0,-0.23684210526315788,0.0,39.82881220486083,-0.12767848584739816,-0.250855848032117
3116,-17,33,-0.6190476190476191,-4.0,13.009520323502286,0.9954741395749673,0.8747056999057627,-50,32,0.75,0.5,20.24033232512695,-0.9058457028578772,0.9085832547919086,-17.0,33.0,-0.6190476190476191,-4.0,13.009520323502286,0.9954741395749673,0.8747056999057627,-50.0,32.0,0.75,0.5,20.24033232512695,-0.9058457028578772,0.9085832547919086
3117,-14,13,0.8529411764705882,1.0,6.150301066497163,-0.568006095755351,-0.008537673116055355,-14,18,-0.21212121212121213,-1.0,8.752705209525137,0.47206417800509826,-0.5374750186089332,-14.0,13.0,0.8529411764705882,1.0,6.150301066497163,-0.568006095755351,-0.008537673116055355,-14.0,18.0,-0.21212121212121213,-1.0,8.752705209525137,0.47206417800509826,-0.5374750186089332
3118,-197,196,-5.6521739130434785,-8.0,147.2035105484464,0.22591726560390274,-1.4815608459765373,-393,383,-8.590909090909092,-17.0,283.177322721817,0.012906790260691033,-1.5036706706187601,-76.0,37.5,-5.6521739130434785,-1.0,28.639782718278386,-0.6169880207037859,1.0044945227847002,-74.5,68.0,0.3409090909090909,0.0,35.64754261337371,-0.05180731015556638,0.36864129846975224
3119,-31,75,3.5789473684210527,0.0,26.569229883611367,1.1253025694510623,1.604947169834444,-99,67,-0.6666666666666666,0.5,42.4139266806386,-0.6283357488877113,0.2696212676012433,-31.0,75.0,3.5789473684210527,0.0,26.569229883611367,1.1253025694510623,1.604947169834444,-99.0,67.0,-0.6666666666666666,0.5,42.4139266806386,-0.6283357488877113,0.2696212676012433
3120,-4,4,0.06666666666666667,0.0,2.658320271650251,-0.0034708468097569708,-0.9424768894331006,-5,7,-0.35714285714285715,-2.0,4.307545130923767,0.5210846843995881,-1.3196272555795763,-4.0,4.0,0.06666666666666667,0.0,2.658320271650251,-0.0034708468097569708,-0.9424768894331006,-5.0,7.0,-0.35714285714285715,-2.0,4.307545130923767,0.5210846843995881,-1.3196272555795763
